url,designation,ancient_author,ancient_recipient,date,provenience,ruler,genre,dialect,script,sender_loc
http://oracc.org/saao/saa15/P313952,SAA 15 253,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P313955,SAA 15 378,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313958,SAA 15 205,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P313961,SAA 15 340,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313966,SAA 15 044,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P313969,SAA 15 146,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P313972,SAA 15 379,Nanu,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313973,SAA 15 380,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313976,SAA 15 305,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313978,SAA 15 296,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313980,SAA 15 141,Nabu-balliṭanni,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Lahiru
http://oracc.org/saao/saa15/P313983,SAA 15 051,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P313984,SAA 15 251,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P313986,SAA 15 381,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P313988,SAA 15 144,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P313989,SAA 15 175,Il-yada’,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Dur-Kurigalzu
http://oracc.org/saao/saa15/P313992,SAA 15 314,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314000,SAA 15 145,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314004,SAA 15 382,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314008,SAA 15 031,Nabu-belu-ka’’in,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P314011,SAA 15 320,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314014,SAA 15 383,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314016,SAA 15 303,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314018,SAA 15 072,Bel-eriba,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,"Parsua, Bit-Hamban, or Bit-Sangibuti"
http://oracc.org/saao/saa15/P314019,SAA 15 297,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314023,SAA 15 371,...ya,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314036,SAA 15 310,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314039,SAA 15 270,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314042,SAA 15 043,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P314044,SAA 15 227,Šarru-emuranni,the king,707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa15/P314046,SAA 15 206,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314052,SAA 15 347,unknown,the king,717-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314061,SAA 15 204,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314071,SAA 15 099,Mannu-ki-Ninua,the king,707-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P314073,SAA 15 079,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,"Parsua, Bit-Hamban, or Bit-Sangibuti"
http://oracc.org/saao/saa15/P314077,SAA 15 152,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314079,SAA 15 307,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314084,SAA 15 153,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314086,SAA 15 148,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314095,SAA 15 324,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314096,SAA 15 325,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314097,SAA 15 077,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,"Parsua, Bit-Hamban, or Bit-Sangibuti"
http://oracc.org/saao/saa15/P314100,SAA 15 046,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P314111,SAA 15 211,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314116,SAA 15 326,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314117,SAA 15 327,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314120,SAA 15 384,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314121,SAA 15 273,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314126,SAA 15 201,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314127,SAA 15 228,Šarru-emuranni,the king,707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa15/P314128,SAA 15 170,Il-yada’,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Dur-Kurigalzu
http://oracc.org/saao/saa15/P314129,SAA 15 263,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314135,SAA 15 319,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314137,SAA 15 191,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314143,SAA 15 265,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314149,SAA 15 196,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314151,SAA 15 281,unknown,the king,717-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arzuhina
http://oracc.org/saao/saa15/P314153,SAA 15 385,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314155,SAA 15 160,Il-yada’,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Dur-Kurigalzu
http://oracc.org/saao/saa15/P314166,SAA 15 308,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314167,SAA 15 143,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314171,SAA 15 277,the king,,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Royal Court
http://oracc.org/saao/saa15/P314175,SAA 15 264,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314177,SAA 15 212,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314180,SAA 15 197,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314188,SAA 15 278,the king,,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Royal Court
http://oracc.org/saao/saa15/P314195,SAA 15 154,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der region
http://oracc.org/saao/saa15/P314196,SAA 15 329,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314200,SAA 15 047,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P314212,SAA 15 171,Il-yada’,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Dur-Kurigalzu
http://oracc.org/saao/saa15/P314214,SAA 15 386,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314215,SAA 15 052,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P314218,SAA 15 255,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314230,SAA 15 332,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314231,SAA 15 087,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P314234,SAA 15 192,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314241,SAA 15 298,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314242,SAA 15 272,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314244,SAA 15 075,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,"Parsua, Bit-Hamban, or Bit-Sangibuti"
http://oracc.org/saao/saa15/P314246,SAA 15 257,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314251,SAA 15 271,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314253,SAA 15 256,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314254,SAA 15 336,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314266,SAA 15 313,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314274,SAA 15 299,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314276,SAA 15 081,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,"Parsua, Bit-Hamban, or Bit-Sangibuti"
http://oracc.org/saao/saa15/P314278,SAA 15 233,Šarru-emuranni,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa15/P314280,SAA 15 194,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314286,SAA 15 213,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314288,SAA 15 276,the king,,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Royal Court
http://oracc.org/saao/saa15/P314289,SAA 15 215,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314290,SAA 15 316,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314292,SAA 15 225,Šarru-emuranni,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylon
http://oracc.org/saao/saa15/P314293,SAA 15 202,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Assyria
http://oracc.org/saao/saa15/P314295,SAA 15 135,Nabu-duru-uṣur,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der
http://oracc.org/saao/saa15/P314296,SAA 15 021,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P314298,SAA 15 089,Nabu-belu-ka’’in,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P314301,SAA 15 086,Nabu-belu-ka’’in,the king,710-708,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P314302,SAA 15 112,Šamaš-belu-uṣur,the king,707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der
http://oracc.org/saao/saa15/P314304,SAA 15 102,Mannu-ki-Ninua,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P314311,SAA 15 023,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P314312,SAA 15 260,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314313,SAA 15 125,Šamaš-belu-uṣur,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der
http://oracc.org/saao/saa15/P314320,SAA 15 349,unknown,the king,717-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314326,SAA 15 132,Nabu-duru-uṣur,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Der
http://oracc.org/saao/saa15/P314328,SAA 15 243,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314329,SAA 15 245,unknown,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central or Southern Babylonia
http://oracc.org/saao/saa15/P314336,SAA 15 328,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314343,SAA 15 304,unknown,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P314384,SAA 15 275,the king,,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Royal Court
http://oracc.org/saao/saa15/P334020,SAA 15 138,Nabu-šumu-iddina,the king,709,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Lahiru
http://oracc.org/saao/saa15/P334074,SAA 15 094,Mannu-ki-Ninua,the king,707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P334075,SAA 15 105,Mannu-ki-Ninua,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P334076,SAA 15 100,Mannu-ki-Ninua,the king,707-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P334077,SAA 15 090,Mannu-ki-Ninua,the king,708-707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Sharrukin
http://oracc.org/saao/saa15/P334097,SAA 15 017,Sin-na’di,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334099,SAA 15 294,Šamaš-taklak,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa15/P334103,SAA 15 004,Issar-duri,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334104,SAA 15 001,Issar-duri,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334105,SAA 15 003,Issar-duri,the king,708-707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334106,SAA 15 009,Issar-duri,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334107,SAA 15 011,Issar-duri,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334108,SAA 15 005,Issar-duri,the king,710 or 707-706,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334109,SAA 15 008,Issar-duri,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334110,SAA 15 013,Issar-duri,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa15/P334111,SAA 15 053,Nabu-remanni,the king,721-705,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Parsua
http://oracc.org/saao/saa15/P334114,SAA 15 024,Nabu-belu-ka’’in,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P334115,SAA 15 035,Nabu-belu-ka’’in,the king,707,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P334116,SAA 15 036,Nabu-belu-ka’’in,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
http://oracc.org/saao/saa15/P334117,SAA 15 039,Nabu-belu-ka’’in,the king,710,Kuyunjik (Nineveh),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Diyala region
